English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
toga	0	0	0	0	0	0	0	0	0	0	toga
abduction	0	0	0	1	0	1	0	1	1	0	abducción
shivering	0	0	0	0	0	0	0	0	0	0	temblando
fearing	0	0	0	1	0	1	0	0	0	0	temiendo
token	0	0	0	0	0	0	0	0	0	0	simbólico
tolerance	0	0	0	0	0	0	0	0	0	0	tolerancia
tolerant	0	0	0	0	0	0	1	0	0	0	tolerante
tolerate	1	0	0	0	0	1	0	1	0	0	tolerar
toleration	0	0	0	0	0	0	1	0	0	0	tolerancia
toll	0	0	0	0	0	0	0	0	0	0	peaje
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
sequestration	0	0	0	0	0	1	0	1	0	0	secuestro
tomcat	0	0	0	0	0	0	0	0	0	0	gato
tome	0	0	0	0	0	0	0	0	0	0	a mi
tomorrow	0	1	0	0	0	0	0	0	0	0	mañana
ton	0	0	0	0	0	0	0	0	0	0	tonelada
tone	0	0	0	0	0	0	0	0	0	0	tono
moody	1	0	0	0	0	1	0	1	0	0	temperamental
tongs	0	0	0	0	0	0	0	0	0	0	tenazas
tongue	0	0	0	0	0	0	0	0	0	0	lengua
tonic	0	0	0	0	0	0	0	0	0	0	tónico
tonnage	0	0	0	0	0	0	0	0	0	0	tonelaje
tonsils	0	0	0	0	0	0	0	0	0	0	anginas
tooling	0	0	0	0	0	0	0	0	0	0	estampación
tooth	0	0	0	0	0	0	0	0	0	0	diente
toothache	0	0	0	1	0	1	0	0	0	0	dolor de muelas
toothed	0	0	0	0	0	0	0	0	0	0	dentado
toothless	0	0	0	0	0	0	0	0	0	0	sin dientes
season	0	0	0	0	0	0	0	0	0	0	temporada
topaz	0	0	0	0	0	0	0	0	0	0	topacio
topic	0	0	0	0	0	0	0	0	0	0	tema
topical	0	0	0	0	0	0	0	0	0	0	actual
topographic	0	0	0	0	0	0	0	0	0	0	topográfico
topographical	0	0	0	0	0	0	0	0	0	0	topográfico
topography	0	0	0	0	0	0	0	0	0	0	topografía
topple	0	0	0	0	0	0	0	0	1	0	derrocar
tor	0	0	0	0	0	0	0	0	0	0	colina
torch	0	0	0	0	0	0	0	0	0	0	antorcha
torment	1	0	0	1	0	1	0	1	0	0	tormento
ended	0	0	0	0	0	0	0	0	0	0	terminó
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrente
torrid	0	0	0	0	0	1	0	0	0	0	tórrido
torsion	0	0	0	0	0	0	0	0	0	0	torsión
torso	0	0	0	0	0	0	0	0	0	0	torso
tort	0	0	0	0	0	1	0	0	0	0	agravio
allure	0	1	0	0	1	0	1	0	1	0	encanto
tortoise	0	0	0	0	0	0	0	0	0	0	tortuga
seduce	0	0	0	0	0	1	0	0	0	0	seducir
torture	1	1	1	1	0	1	0	1	0	0	tortura
alluring	0	0	0	0	0	0	1	0	0	0	atractivo
total	0	0	0	0	0	0	0	0	0	0	total
totality	0	0	0	0	0	0	0	0	0	0	totalidad
totally	0	0	0	0	0	0	0	0	0	0	totalmente
tote	0	0	0	0	0	0	0	0	0	0	totalizador
totem	0	0	0	0	0	0	0	0	0	0	tótem
touch	0	0	0	0	0	0	0	0	0	0	tocar
touched	0	0	0	0	0	1	0	0	0	0	tocado
touching	0	0	0	0	0	0	0	0	0	0	conmovedor
touchy	1	0	0	0	0	1	0	1	0	0	quisquilloso
ground	0	0	0	0	0	0	0	0	0	1	terrestre
seductive	0	1	0	0	0	0	0	0	0	0	seductor
tour	0	0	0	0	0	0	0	0	0	0	recorrido
tourist	0	0	0	0	0	0	0	0	0	0	turista
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalina
tournament	0	0	0	0	0	0	0	0	0	0	torneo
tourniquet	0	0	0	0	0	0	0	0	0	0	torniquete
tout	0	0	0	0	0	0	0	0	0	0	revendedor
tow	0	0	0	0	0	0	0	0	0	0	remolcar
towel	0	0	0	0	0	0	0	0	0	0	toalla
follower	0	0	0	0	0	0	0	0	0	1	seguidor
towering	0	1	0	1	0	0	1	0	0	0	imponente
titty	0	0	0	0	0	0	0	0	0	0	teta
townhouse	0	0	0	0	0	0	0	0	0	0	casa adosada
toxic	0	0	1	0	0	1	0	0	0	0	tóxico
toxicology	0	0	0	0	0	0	0	0	0	0	toxicología
toxin	0	0	0	1	0	1	0	0	0	0	toxina
toy	0	0	0	0	0	0	0	0	0	0	juguete
trace	0	0	0	0	0	0	0	0	0	0	rastro
kettle	0	0	0	0	0	0	0	0	0	0	tetera
trachea	0	0	0	0	0	0	0	0	0	0	tráquea
tracing	0	0	0	0	0	0	0	0	0	0	rastreo
track	0	1	0	0	0	0	0	0	0	0	pista
tract	0	0	0	1	0	0	0	0	0	0	tracto
tractable	0	0	0	0	0	0	0	0	0	0	manejable
traction	0	0	0	0	0	0	0	0	0	0	tracción
tractor	0	0	0	0	0	0	0	0	0	0	tractor
supporter	0	0	0	0	1	0	1	0	0	1	partidario
trader	0	0	0	0	0	0	0	0	0	0	comerciante
assured	0	0	0	0	0	0	1	0	0	1	asegurado
insurance	0	0	0	0	0	0	0	0	0	0	seguro
tense	0	0	0	0	0	0	0	0	0	0	tiempo
traditional	0	0	0	0	0	0	1	0	0	0	tradicional
traffic	0	0	0	0	0	0	0	0	0	0	tráfico
tragedy	0	0	0	1	0	1	0	1	0	0	tragedia
tragic	0	0	0	0	0	1	0	0	0	0	trágico
shop	0	0	0	0	0	0	0	0	0	0	tienda
train	0	0	0	0	0	0	0	0	0	0	tren
trained	0	0	0	0	0	0	0	0	0	0	entrenado
safe	0	0	0	0	1	0	1	0	0	1	seguro
training	0	0	0	0	0	0	0	0	0	0	capacitación
trait	0	0	0	0	0	0	0	0	0	0	rasgo
traitor	1	0	1	1	0	1	0	1	0	0	traidor
trajectory	0	0	0	0	0	0	0	0	0	0	trayectoria
tram	0	0	0	0	0	0	0	0	0	0	tranvía
tramp	0	0	1	1	0	1	0	1	0	0	vagabundo
tramway	0	0	0	0	0	0	0	0	0	0	tranvía
trance	0	0	0	0	0	1	0	0	0	0	trance
stallion	0	0	0	0	0	0	1	0	0	0	semental
tranquility	0	0	0	0	1	0	1	0	0	1	tranquilidad
transact	0	0	0	0	0	0	0	0	0	0	tramitar
transaction	0	0	0	0	0	0	0	0	0	1	transacción
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlántico
transcendence	0	1	0	0	1	0	1	0	1	1	trascendencia
transcendent	0	0	0	0	0	0	0	0	0	0	trascendente
transcendental	0	0	0	0	0	0	1	0	0	0	trascendental
transcribe	0	0	0	0	0	0	0	0	0	0	transcribir
transcriber	0	0	0	0	0	0	0	0	0	0	transcriptor
transcript	0	0	0	0	0	0	0	0	0	1	transcripción
transcription	0	0	0	0	0	0	0	0	0	0	transcripción
transfer	0	0	0	0	0	0	0	0	0	0	transferir
transference	0	0	0	0	0	0	0	0	0	0	transferencia
transferred	0	0	0	0	0	0	0	0	0	0	transferido
transfixed	0	0	0	0	0	0	0	0	0	0	paralizado
transform	0	0	0	0	0	0	0	0	0	0	transformar
transformation	0	0	0	0	0	0	0	0	0	0	transformación
transfusion	0	0	0	0	0	0	0	0	0	0	transfusión
transgression	0	0	0	0	0	1	0	0	0	0	transgresión
transient	0	0	0	0	0	0	0	0	0	0	transitorio
transit	0	0	0	0	0	0	0	0	0	0	tránsito
transition	0	0	0	0	0	0	0	0	0	0	transición
transitional	0	1	0	0	0	0	0	0	0	0	transicional
transitive	0	0	0	0	0	0	0	0	0	0	transitivo
transitory	0	0	0	0	0	0	0	0	0	0	transitorio
translate	0	0	0	0	0	0	0	0	0	0	traducir
translation	0	0	0	0	0	0	0	0	0	1	traducción
translocation	0	0	0	0	0	0	0	0	0	0	translocación
translucent	0	0	0	0	0	0	0	0	0	0	translúcido
transmission	0	0	0	0	0	0	0	0	0	0	transmisión
transmit	0	0	0	0	0	0	0	0	0	0	transmitir
transmutation	0	0	0	0	0	0	0	0	0	0	transmutación
transom	0	0	0	0	0	0	0	0	0	0	travesaño
transparency	0	0	0	0	0	0	0	0	0	0	transparencia
transparent	0	0	0	0	0	0	0	0	0	0	transparente
transplant	0	0	0	0	0	0	0	0	0	0	trasplante
transplantation	0	0	0	0	0	0	0	0	0	0	trasplante
transport	0	0	0	0	0	0	0	0	0	0	transporte
store	0	1	0	0	0	0	1	0	0	0	Tienda
transpose	0	0	0	0	0	0	0	0	0	0	transponer
transposition	0	0	0	0	0	0	0	0	0	0	transposición
transverse	0	0	0	0	0	0	0	0	0	0	transverso
stud	0	0	0	0	0	0	1	0	0	0	semental
sensibility	0	0	0	0	0	0	1	0	0	0	sensibilidad
trappings	0	0	0	0	0	1	0	0	0	0	adornos
traps	0	0	0	0	0	1	0	0	0	0	trampas
tenderness	0	0	0	0	1	0	1	0	0	0	ternura
trashy	0	0	1	0	0	1	0	0	0	0	baja calidad
traumatic	1	0	0	1	0	1	0	1	0	0	traumático
travail	0	0	0	0	0	1	0	0	0	0	dolores del parto
travel	0	0	0	0	0	0	0	0	0	0	viajar
traveler	0	0	0	0	0	0	0	0	0	0	viajero
traveling	0	0	0	0	0	0	1	0	0	0	de viaje
traverse	0	0	0	0	0	0	0	0	0	0	atravesar
travesty	0	0	1	1	0	1	0	1	0	0	parodia
trawl	0	0	0	0	0	0	0	0	0	0	red barredera
trawler	0	0	0	0	0	0	0	0	0	0	barco de jabeguero
tray	0	0	0	0	0	0	0	0	0	0	bandeja
treacherous	1	0	1	1	0	1	0	0	0	0	traicionero
sensual	0	1	0	0	1	1	1	0	1	1	sexy
tread	0	0	0	0	0	0	0	0	0	0	huella
treadmill	0	1	0	0	0	0	0	0	0	0	rueda de andar
sensuous	0	0	0	0	1	0	1	0	0	0	sensual
treasure	0	1	0	0	1	0	1	0	0	1	tesoro
treasurer	0	0	0	0	0	0	0	0	0	1	tesorero
treasury	0	0	0	0	0	0	0	0	0	0	tesorería
treat	1	1	1	1	1	1	1	1	1	1	tratar
treatise	0	0	0	0	0	0	0	0	0	0	tratado
treatment	0	0	0	0	0	0	0	0	0	0	tratamiento
treaty	0	0	0	0	0	0	0	0	0	0	tratado
treble	0	0	0	0	0	0	0	0	0	0	triplicar
tree	1	1	1	0	1	0	1	0	1	1	árbol
trek	0	0	0	0	0	0	0	0	0	0	emigrar
trellis	0	0	0	0	0	0	0	0	0	0	conducción
tremble	0	0	0	0	0	0	0	0	0	0	temblar
heartfelt	0	0	0	0	1	0	1	1	0	1	sincero
tremendous	0	0	0	0	0	0	0	0	0	0	enorme
tremendously	0	0	0	0	0	0	1	0	0	0	tremendamente
sense	0	0	0	0	0	0	1	0	0	0	sentido
trench	0	0	0	0	0	0	0	0	0	0	zanja
trend	0	0	0	0	0	0	1	0	0	0	tendencia
trending	0	0	0	0	0	0	0	0	0	0	tendencias
meaning	0	0	0	0	0	0	0	0	0	0	sentido
decoy	0	0	0	0	0	0	0	0	1	0	señuelo
lure	0	0	0	0	0	1	0	0	0	0	cebo
triad	0	0	0	0	0	0	0	0	0	0	tríada
triangle	0	0	0	0	0	0	0	0	0	0	triángulo
triangular	0	0	0	0	0	0	0	0	0	0	triangular
tribe	0	0	0	0	0	0	0	0	0	1	tribu
tribulation	0	0	0	1	0	1	0	1	0	0	tribulación
serene	0	0	0	0	0	1	0	0	0	1	sereno
tribune	0	0	0	0	0	0	0	0	0	1	tribuna
watchman	0	0	0	0	0	0	1	0	0	1	vigilante
tribute	0	0	0	0	0	0	1	0	0	0	tributo
trick	0	0	0	0	0	1	0	0	1	0	truco
serpent	0	0	1	1	0	1	0	0	0	0	serpiente
trickle	0	0	0	0	0	0	0	0	0	0	chorrito
tent	0	0	0	0	0	0	0	0	0	0	tienda
tricycle	0	0	0	0	0	0	0	0	0	0	triciclo
trident	0	0	0	0	0	0	0	0	0	0	tridente
trifle	0	0	0	0	0	1	0	0	0	0	nimiedad
trig	0	0	0	0	0	0	1	0	0	0	trigonometría
tender	0	0	0	0	1	0	1	0	0	1	tierno
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometría
timberland	0	0	0	0	0	0	0	0	0	0	tierra de madera
trim	0	0	0	0	0	0	0	0	0	0	recortar
trimmer	0	0	0	0	0	0	0	0	0	0	recortadora
trimming	0	0	0	0	0	0	0	0	0	0	guarnición
stiff	0	0	0	0	0	1	0	0	0	0	tieso
trinity	0	0	0	0	0	0	0	0	0	0	trinidad
trio	0	0	0	0	0	0	0	0	0	0	trío
snake	0	0	1	1	0	1	0	0	0	0	serpiente
tripartite	0	0	0	0	0	0	0	0	0	0	tripartito
triple	0	0	0	0	0	0	0	0	0	0	triple
triplet	0	0	0	0	0	0	0	0	0	0	trillizo
triplicate	0	0	0	0	0	0	0	0	0	0	triplicado
tripod	0	0	0	0	0	0	0	0	0	0	trípode
tiger	0	0	0	0	0	0	0	0	0	0	Tigre
trite	0	0	0	0	0	0	0	0	0	0	trillado
tritium	0	0	0	0	0	0	0	0	0	0	tritio
menial	0	0	0	0	0	1	0	0	0	0	doméstico
triumphant	0	1	0	0	1	0	1	0	0	1	triunfante
troll	1	0	0	1	0	1	0	0	0	0	Troll
trolley	0	0	0	0	0	0	0	0	0	0	carretilla
trombone	0	0	0	0	0	0	0	0	0	0	trombón
troop	0	0	0	0	0	0	0	0	0	0	tropa
trooper	0	0	0	0	0	0	0	0	0	0	soldado
troops	0	0	0	0	0	0	0	0	0	0	tropas
trophy	0	1	0	0	1	0	1	0	1	1	trofeo
tropical	0	0	0	0	0	0	0	0	0	0	tropical
trot	0	0	0	0	0	0	0	0	0	0	trote
servile	0	0	1	1	0	1	0	1	0	0	servil
trough	0	0	0	0	0	0	0	0	0	0	canal
troupe	0	0	0	0	0	0	0	0	0	0	compañía
trousers	0	0	0	0	0	0	0	0	0	0	pantalones
trout	0	0	0	0	0	0	0	0	0	0	trucha
trowel	0	0	0	0	0	0	0	0	0	0	paleta
truce	0	0	0	0	1	0	1	0	0	1	tregua
truck	0	0	0	0	0	0	0	0	0	1	camión
biased	0	0	0	0	0	1	0	0	0	0	parcial
truism	0	0	0	0	0	0	0	0	0	0	perogrullada
skewed	1	1	0	0	0	1	0	0	0	0	sesgado
trumpet	0	0	0	0	0	1	0	0	0	0	trompeta
trumpeter	0	0	0	0	0	0	0	0	0	0	trompetista
truncate	0	0	0	0	0	0	0	0	0	0	truncar
truncated	0	0	0	0	0	0	0	0	0	0	truncado
trundle	0	0	0	0	0	0	0	0	0	0	rodar
tilde	0	0	0	0	0	0	0	0	0	0	tilde
truss	0	0	0	0	0	0	0	0	0	1	braguero
ay	0	0	0	0	0	0	1	0	0	0	si
trustee	0	0	0	0	0	0	0	0	0	1	fideicomisario
aye	0	0	0	0	0	0	1	0	0	0	si
truth	0	0	0	0	0	0	1	0	0	1	verdad
truthful	0	0	0	0	0	0	0	0	0	1	veraz
yea	0	0	0	0	0	0	0	0	0	0	si
tryout	0	0	0	0	0	0	0	0	0	0	probar
tub	0	0	0	0	0	0	0	0	0	0	tina
tube	0	0	0	0	0	0	0	0	0	0	tubo
tubular	0	0	0	0	0	0	0	0	0	0	tubular
tubule	0	0	0	0	0	0	0	0	0	0	tubito
tuck	0	0	0	0	0	0	0	0	0	0	pliegue
tucker	0	0	0	0	0	0	0	0	0	0	fatigar
hunks	0	0	0	0	0	0	0	0	0	0	tíos buenos
tug	0	0	0	0	0	0	0	0	0	0	tirón
tuition	0	0	0	0	0	0	0	0	0	0	matrícula
tulip	0	0	0	0	0	0	0	0	0	0	tulipán
hiss	1	0	0	1	0	1	0	0	0	0	silbar
tumbler	0	0	0	0	0	0	0	0	0	0	vaso
hissing	0	0	0	0	0	1	0	0	0	0	silbido
ping	0	0	0	0	0	0	0	0	0	0	ping
tumult	1	0	0	1	0	1	0	0	1	0	tumulto
tumultuous	1	0	0	1	0	1	0	0	0	0	tumultuoso
tun	0	0	0	0	0	0	0	0	0	0	tonel
tuna	0	0	0	0	0	0	0	0	0	0	atún
tunable	0	0	0	0	0	0	0	0	0	0	ajustable
tune	0	0	0	0	0	0	0	0	0	0	melodía
tunic	0	0	0	0	0	0	0	0	0	0	sayo
tuning	0	0	0	0	0	0	0	0	0	0	Afinación
tunnel	0	0	0	0	0	0	0	0	0	0	túnel
turban	0	0	0	0	0	0	0	0	0	0	turbante
turbidity	0	0	0	0	0	0	0	0	0	0	turbiedad
turbine	0	0	0	0	0	0	0	0	0	0	turbina
turbulence	1	0	0	1	0	1	0	0	0	0	turbulencia
turbulent	0	0	0	1	0	1	0	0	0	0	turbulento
turf	0	0	0	0	0	0	0	0	0	0	césped
turmeric	0	0	0	0	0	0	0	0	0	0	cúrcuma
swish	0	0	0	0	0	0	0	0	0	0	swish
guy	0	0	0	0	0	0	0	0	0	0	tipo
turning	0	0	0	0	0	0	0	0	0	0	torneado
turnkey	0	0	0	0	0	0	0	0	0	0	llavero
turnpike	0	0	0	0	0	0	0	0	0	0	autopista
turntable	0	0	0	0	0	0	0	0	0	0	placa giratoria
turquoise	0	0	0	0	0	0	0	0	0	0	turquesa
turret	0	0	0	0	0	0	0	0	0	0	torreta
turtleneck	0	0	0	0	0	0	0	0	0	0	suéter tipo con cuello de tortuga
meaningless	0	0	0	0	0	1	0	1	0	0	sin sentido
senseless	1	0	1	1	0	1	0	1	1	0	insensato
tutor	0	0	0	0	0	0	1	0	0	0	tutor
tweak	0	0	0	0	0	0	0	0	0	0	retocar
twelfth	0	0	0	0	0	0	0	0	0	0	duodécimo
twelve	0	0	0	0	0	0	0	0	0	0	doce
twentieth	0	0	0	0	0	0	0	0	0	0	vigésimo
twenty	0	0	0	0	0	0	0	0	0	0	veinte
twig	0	0	0	0	0	0	0	0	0	0	ramita
twilight	0	0	0	0	0	0	0	0	0	0	crepúsculo
twill	0	0	0	0	0	0	0	0	0	0	tela asargada
twin	0	0	0	0	0	0	1	0	0	0	mellizo
twine	0	0	0	0	0	0	0	0	0	0	enroscarse
twinkle	0	1	0	0	1	0	1	0	0	0	centelleo
twins	0	0	0	0	0	0	0	0	0	0	mellizos
kind	0	0	0	0	1	0	1	0	0	1	tipo
twisted	0	0	0	0	0	0	0	0	0	0	retorcido
twitch	0	0	0	0	0	1	0	0	0	0	contracción nerviosa
twofold	0	0	0	0	0	0	0	0	0	0	doble
tycoon	0	0	0	0	0	0	0	0	0	0	magnate
tap	0	0	0	0	0	0	0	0	0	0	tocar
typewriter	0	0	0	0	0	0	0	0	0	0	máquina de escribir
typhoon	0	0	0	1	0	1	0	0	0	0	tifón
typically	0	0	0	0	0	0	0	0	0	0	típicamente
typist	0	0	0	0	0	0	0	0	0	0	mecanógrafo
typography	0	0	0	0	0	0	0	0	0	0	tipografía
tyrannical	1	0	1	1	0	1	0	0	0	0	tiránico
tyranny	0	0	0	1	0	1	0	1	0	0	tiranía
tyrant	1	0	1	1	0	1	0	1	0	0	tirano
tyre	0	0	0	0	0	0	0	0	0	0	neumático
ubiquitous	0	0	0	0	0	0	0	0	0	0	ubicuo
ubiquity	0	0	0	0	0	0	0	0	0	0	ubicuidad
ugliness	0	0	1	1	0	1	0	1	0	0	fealdad
candid	0	1	0	0	1	0	1	0	1	1	cándido
ulcer	1	0	1	1	0	1	0	1	0	0	úlcera
ulterior	0	0	0	0	0	1	0	0	0	0	ulterior
ultimate	0	1	0	0	0	0	0	1	0	0	último
ultimately	0	1	0	0	0	0	1	0	0	0	por último
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimátum
ultimo	0	0	0	0	0	0	0	0	0	0	del mes pasado
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultravioleta
umbilical	0	0	0	0	0	0	0	0	0	0	umbilical
umbra	0	0	0	0	0	0	0	0	0	0	umbría
tod	0	0	0	0	0	0	0	0	0	0	tod
sincere	0	0	0	0	0	0	1	0	0	1	sincero
unabashed	0	0	0	0	0	0	0	0	0	0	desvergonzado
unabated	0	0	0	0	0	0	0	0	0	0	sin disminución
unable	0	0	0	0	0	1	0	1	0	0	incapaz
unacceptable	0	0	0	0	0	1	0	1	0	0	inaceptable
unaccompanied	0	0	0	0	0	0	0	0	0	0	no acompañado
bribe	0	0	0	0	0	1	0	0	0	0	sobornar
unacknowledged	0	0	0	0	0	0	0	1	0	0	no reconocido
unadulterated	0	0	0	0	0	0	0	0	0	0	puro
unaided	0	0	0	0	0	0	0	0	0	0	sin ayuda
unaltered	0	0	0	0	0	0	0	0	0	0	inalterado
unambiguous	0	0	0	0	0	0	0	0	0	0	inequívoco
unanimity	0	0	0	0	0	0	1	0	0	0	unanimidad
unanimous	0	0	0	0	0	0	1	0	0	0	unánime
unanimously	0	0	0	0	0	0	0	0	0	0	por unanimidad
bribery	0	0	1	0	0	1	0	0	0	0	soborno
unapproved	0	0	0	0	0	1	0	0	0	0	no aprobado
unarmed	0	0	0	0	0	0	0	0	0	0	desarmado
everyday	0	0	0	0	0	0	0	0	0	0	todos los días
desolation	0	0	0	1	0	1	0	1	0	0	desolación
unattached	0	0	0	0	0	1	0	0	0	0	Sin adjuntar
unattainable	1	0	0	0	0	1	0	1	0	0	inalcanzable
loneliness	0	0	0	1	0	1	0	1	0	0	soledad
unattractive	0	0	1	0	0	1	0	1	0	0	no atractivo
unauthorized	0	0	0	0	0	1	0	0	0	0	no autorizado
unavoidable	0	0	0	0	0	1	0	0	0	0	inevitable
solitude	0	0	0	0	0	0	0	0	0	0	soledad
unbalanced	0	0	0	0	0	0	0	0	0	0	desequilibrado
unbearable	0	0	1	0	0	1	0	1	0	0	inaguantable
unbeaten	0	1	0	0	1	1	1	1	1	0	invicto
unbelief	0	0	0	0	0	1	0	0	0	0	incredulidad
unbelievable	0	0	0	0	0	1	0	0	0	0	increíble
lone	0	0	0	0	0	0	0	1	0	0	solitario
unborn	0	0	0	0	0	1	0	0	0	0	no nacido
allowance	0	0	0	0	0	0	0	0	0	0	tolerancia
unbounded	0	0	0	0	0	0	0	0	0	0	ilimitado
unbreakable	0	0	0	0	0	0	1	0	0	0	irrompible
lonesome	0	0	0	0	0	1	0	1	0	0	solitario
solitaire	0	0	0	0	0	0	0	0	0	0	solitario
solitary	0	0	0	0	0	0	0	0	0	0	solitario
uncaring	1	0	1	0	0	1	0	1	0	0	indiferente
uncertain	1	0	1	1	0	1	0	0	1	0	incierto
uncertainty	0	0	0	0	0	0	0	0	0	0	incertidumbre
outlet	0	0	0	0	0	0	0	0	0	0	toma de corriente
unchangeable	0	0	0	0	0	1	0	0	0	0	inmutable
unchanged	0	0	0	0	0	0	0	0	0	0	sin alterar
unclaimed	0	0	0	0	0	0	0	0	0	0	no reclamado
uncle	0	0	0	0	0	0	0	0	0	0	tío
unclean	0	0	1	0	0	1	0	0	0	0	inmundo
solvency	0	0	0	0	0	0	1	0	0	0	solvencia
uncommon	0	0	0	0	0	0	0	0	0	0	poco común
uncommonly	0	0	0	0	0	0	0	0	0	0	extraordinariamente
uncompromising	0	0	0	0	0	0	0	0	0	0	intransigente
unconcerned	0	0	0	0	0	0	0	0	0	0	despreocupado
unconfirmed	0	0	0	0	0	0	0	0	0	0	inconfirmado
unconnected	0	0	0	0	0	0	0	0	0	0	desconectado
unconscionable	0	0	1	0	0	1	0	0	0	0	excesivo
soundness	0	1	0	0	1	0	1	0	0	1	solidez
unconsciousness	0	0	0	0	0	0	0	0	0	0	inconsciencia
unconstitutional	0	0	0	0	0	1	0	0	0	0	inconstitucional
unconstrained	0	0	0	0	1	0	1	0	0	0	sin restricciones
uncontested	0	0	0	0	0	0	0	0	0	0	incontestado
uncontrollable	1	1	0	0	0	1	0	0	1	0	incontrolable
uncontrolled	0	0	0	0	0	1	0	0	0	0	sin control
unconventional	0	0	0	0	0	0	0	0	0	0	poco convencional
grab	1	0	0	0	0	1	0	0	0	0	tomar
uncooked	0	0	0	0	0	0	0	0	0	0	crudo
uncorrelated	0	0	0	0	0	0	0	0	0	0	no correlacionado
uncover	0	0	0	0	0	0	0	0	1	0	descubrir
uncritical	0	0	0	0	0	0	0	0	0	0	no crítico
uncut	0	0	0	0	0	0	0	0	0	0	sin cortar
gloomy	0	0	0	0	0	1	0	1	0	0	sombrío
undefined	0	0	0	0	0	0	0	0	0	0	indefinido
undeniable	0	0	0	0	0	0	0	0	0	0	innegable
undercover	0	0	0	0	0	0	0	0	0	0	clandestino
undercurrent	0	0	0	0	0	0	0	0	0	0	tendencia subyacente
underestimate	0	0	0	0	0	0	0	0	1	0	subestimar
undergo	0	0	0	0	0	0	0	0	0	0	someterse
undergraduate	0	0	0	0	0	0	0	0	0	0	de licenciatura
borrow	0	0	0	0	0	0	0	0	0	0	tomar prestado
underlie	0	0	0	0	0	0	0	0	0	0	estar debajo de
underline	0	0	0	0	0	0	1	0	0	0	subrayar
undermined	0	0	0	0	0	1	0	0	0	0	socavado
underneath	0	0	0	0	0	0	0	0	0	0	debajo
underpaid	1	0	0	0	0	1	0	1	0	0	poco pagado
underpants	0	0	0	0	0	0	0	0	0	0	calzoncillos
underscore	0	0	0	0	0	0	0	0	0	0	guion bajo
undersized	0	0	0	0	0	1	0	0	0	0	sietemesino
glum	0	0	0	0	0	1	0	1	0	0	sombrío
understood	0	0	0	0	0	0	0	0	0	0	comprendido
undertake	0	0	0	0	0	0	0	0	0	0	emprender
undertaker	0	0	0	0	0	0	0	1	0	0	enterrador
undertaking	0	1	0	0	0	0	0	0	0	0	empresa
jacks	0	0	0	0	0	0	0	0	0	0	tomas
somber	0	0	0	0	0	1	0	1	0	0	sombrío
underwriter	0	0	0	0	0	0	0	0	0	0	asegurador
pitch	0	0	0	0	0	0	0	0	0	0	tono
undesirable	1	0	1	1	0	1	0	1	0	0	indeseable
undesired	0	0	0	0	0	1	0	1	0	0	no deseado
undeveloped	0	0	0	0	0	0	0	0	0	0	subdesarrollado
undirected	0	0	0	0	0	0	0	0	0	0	no dirigido
undisclosed	0	1	0	0	0	0	0	0	0	0	no revelado
fishy	0	0	0	0	0	0	0	0	0	0	sospechoso
undisputed	0	0	0	0	0	0	0	0	0	0	indiscutible
pertussis	0	0	0	0	0	1	0	0	0	0	tos ferina
undivided	0	0	0	0	0	0	1	0	0	0	indiviso
undo	0	0	0	0	0	1	0	0	0	0	deshacer
undoing	0	0	0	0	0	0	0	0	0	0	ruina
undoubted	0	1	1	0	0	0	0	0	0	0	sin alguna duda
undress	0	0	0	0	0	0	0	0	0	0	desnudo
undressed	0	0	0	0	0	0	0	0	0	0	sin curtir
undue	0	0	0	0	0	0	0	0	0	0	indebido
leery	0	0	0	0	0	0	0	0	1	0	receloso
unearned	0	0	0	0	0	0	0	0	0	0	no ganado
unearth	0	0	0	0	0	0	0	0	0	0	desenterrar
suspected	0	0	0	0	0	0	0	0	0	0	sospechoso
suspicious	1	1	0	0	0	1	0	0	0	0	sospechoso
uneducated	0	0	0	0	0	1	0	1	0	0	deseducado
unemployed	0	0	0	1	0	1	0	1	0	0	desempleados
unencumbered	0	0	0	0	0	0	0	0	0	0	sin trabas
unending	0	0	0	0	0	0	0	0	0	0	interminable
dirty	0	0	1	0	0	1	0	0	0	0	sucio
unequalled	0	0	0	0	0	0	0	0	0	0	inigualable
unequivocal	0	0	0	0	0	0	0	0	0	1	inequívoco
unequivocally	0	0	0	0	0	0	1	0	0	0	inequívocamente
soiled	0	0	1	0	0	1	0	0	0	0	sucio
uneventful	0	0	0	0	0	0	0	0	0	0	sin acontecimientos notables
filthy	0	0	1	0	0	1	0	0	0	0	sucio
unexpectedly	0	0	0	0	0	0	0	0	1	0	inesperadamente
unwashed	0	0	1	0	0	1	0	0	0	0	sin lavar
unexplored	0	0	0	0	0	0	0	0	0	0	inexplorado
unfailing	0	0	0	0	0	0	0	0	0	0	indefectible
